word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Surfer,Auf der 1963 erschienenen LP Wipe Out wurden nur die Titel Surfer Joe und Wipe Out von den Surfaris eingespielt.,20,7,"['▁Sur', 'fer']",2,1
Zeitzeuge,Er gab zwei Bände zur Geschichte Fuldas heraus und referiert als Zeitzeuge in Schulen.,14,6,"['▁Zeit', 'zeuge']",2,1
Fete,"Die Fete geht weiter (1982), in der sich Vic bereits in einen neuen Teenager (Pierre Cosso) verliebte, zu sehen.",19,6,"['▁F', 'ete']",2,1
Familienkreis,"Im engsten Familienkreis wird der Turban abgelegt, zum Essen lediglich von unten angehoben.",13,6,"['▁Familien', 'kreis']",2,1
Estadio,Seit diesem Tag trägt der 1905 gegründete Verein CA Colón seine Heimspiele im Estadio Brigadier General Estanislao López aus.,19,6,"['▁Estad', 'io']",2,1
Soll,5 AufenthG besteht nach 18 Monaten Duldungszeit ein Soll-Anspruch auf Erteilung einer Aufenthaltserlaubnis.,13,7,"['▁S', 'oll']",2,1
Geier,"Ebenfalls tabu war das Fleisch einiger Vögel, wie der Eulen, Krähen und Geier.",13,6,"['▁Ge', 'ier']",2,1
Stanz,1906 gründete er zusätzlich das Stanz- und Emaillierwerk „Krone“ Raestrup & Co. in Oelde.,14,6,"['▁St', 'anz']",2,1
Patenschaft,Seit 1955 hat Lippstadt eine Patenschaft über die Heimatgruppe Bielitz-Biala übernommen.,11,7,"['▁Pat', 'enschaft']",2,1
Remise,"Die ehemalige Remise mit Kutscherwohnung, wohl ein Zillerbau, hat einen dreigeschossigen Seitenrisalit und ist verputzt.",15,7,"['▁Rem', 'ise']",2,1
Hain,"Ein in einem kleinen Hain gelegenes Denkmal, in baufälligem Zustand und direkt neben mehreren Kiesgruben, erinnert an diesen geschichtsträchtigen Ort.",20,6,"['▁H', 'ain']",2,1
Collegium,Geschichte Das Collegium Bernardi wurde am 18. Oktober 1854 von Zisterziensern der Abtei Wettingen-Mehrerau als Lateinschule gegründet.,17,6,"['▁Colleg', 'ium']",2,1
Gebäck,"Die Ensaïmada de Mallorca ist ein Gebäck, das aus einem gezuckerten, fermentierten und im Ofen gebackenen Teig besteht.",18,7,"['▁Geb', 'äck']",2,1
Lobby,Das Video zeigt die Sängerin und sechs Tänzer in einer Lobby im Palazzo dei Congressi in Rom.,17,6,"['▁Lob', 'by']",2,1
Testflug,Vorfall Am 16. Februar 2022 stürzte einer der beiden Prototypen des Unternehmens bei einem unbemannten Testflug über Kalifornien ab.,19,7,"['▁Test', 'flug']",2,1
Nahe,"Das Naturschutzgebiet ist Bestandteil des steilen, felsigen Südosthanges nördlich der Nahe.",11,7,"['▁Na', 'he']",2,1
Bildchen,"Mechel traf in Kempen einen Leutnant, der nun die beiden angebotenen Bildchen besaß, und kaufte ihm eines der Bildchen ab.",20,7,"['▁Bild', 'chen']",2,1
Kitt,"Dort entwickelte er einen Kitt in Pulverform, mit dem sich unter Zugabe von Wasser Tierhaare in Rasierpinsel einkleben ließen.",19,6,"['▁K', 'itt']",2,1
Askese,Ihre Heiligenvita beginnt mit einer Nahtoderfahrung aufgrund ihrer übermäßigen Kontemplation und Askese.,12,7,"['▁Ask', 'ese']",2,1
Arbeitswagen,"Die umgebauten Triebwagen waren ab 1916 als Arbeitswagen unterwegs, ihr weiterer Verbleib ist unklar.",14,6,"['▁Arbeits', 'wagen']",2,1
KO,Juli 2012 verlor er gegen Shane Cameron durch KO in Runde 4.,12,6,"['▁K', 'O']",2,1
Hyperbel,"Für ist er Teil einer Hyperbel, da Gleichung (5) genau dann einer Michaelis-Menten-Gleichung äquivalent ist (s. o.).",17,6,"['▁Hyper', 'bel']",2,1
Pflaster,Die Straße zur Brücke und das Pflaster auf der Brücke sollen Steine der abgerissenen Kirche des Petriklosters sein.,18,6,"['▁Pfl', 'aster']",2,1
Kabale,"Unter ihnen sind Icarium mit Taralack Veed, Karsa Orlong mit Samar Dev, eine Seguleh-Frau und ein Mönch aus der Kabale.",20,6,"['▁Kab', 'ale']",2,1
Fumble,Duke punktete 2:45 Min. vor Ende des Spiels und sicherte in den darauf folgenden gegnerischen Spielzügen einen Fumble.,18,7,"['▁F', 'umble']",2,1
Ersteller,Dem einzelnen „Fan“ wird dabei exklusiverer Kontakt mit dem Ersteller angeboten.,11,7,"['▁Er', 'steller']",2,1
Jugendclub,Kinogebäude in Berlin Kulturdenkmal (Berlin) Architektur (DDR) Erbaut in den 1960er Jahren Berlin-Mitte Karl-Marx-Allee Jugendclub (DDR) Internationale Filmfestspiele Berlin,19,6,"['▁Jugend', 'club']",2,1
Tangente,Die Wendenschloßstraße bildet die westliche Tangente dieser Wohngebiete und ist die Hauptverkehrsstraße.,12,7,"['▁Tang', 'ente']",2,1
Mutterschaft,Bei vielen von ihm aus Marmor geschaffenen Skulpturen widmete er sich dem Thema Mutterschaft.,14,6,"['▁Mutter', 'schaft']",2,1
Kurier,Als Kurier war er für den Transport von Lebensmitteln und Informationen nach Slowenien zur dortigen Volksbefreiungsarmee verantwortlich.,17,7,"['▁Kur', 'ier']",2,1
Kreisverband,Seit 2019 ist sie stellvertretende Vorsitzende des CDU-Kreisverband Göppingen.,9,6,"['▁Kreis', 'verband']",2,1
Marien,"Es gab drei Altäre in der Kirche, nämlich den Hochaltar, einen Marien- und einen Josephs-Altar.",15,7,"['▁Mar', 'ien']",2,1
Schande,In den Augen Waters sei C.J. eine Schande für die schwarze Rasse.,12,7,"['▁Sch', 'ande']",2,1
Radiohit,"In Deutschland wurde Shotgun zum Radiohit, erreichte aber nicht die Verkaufscharts.",11,6,"['▁Radio', 'hit']",2,1
Straf,Anschließend musste er am Todesmarsch von Danzig in die Straf- und Hinrichtungsanstalt Dreibergen teilnehmen.,14,7,"['▁St', 'raf']",2,1
Meson,Anders ausgedrückt ist es ein Meson ohne elektrische Ladung oder Flavour.,11,7,"['▁Mes', 'on']",2,1
Normalnull,"Im Mittel lag er 149 Meter über Normalnull, zwischen 95 und 252 Meter.",13,6,"['▁Normal', 'null']",2,1
Jugendheim,"Heute gehören zur Gemeinde St. Vincentius noch ein Kindergarten, ein Jugendheim und die Don-Bosco-Grundschule.",14,6,"['▁Jugend', 'heim']",2,1
Mechanographie,"Somit ist davon auszugehen, dass für die Mechanographie keine landesspezifischen Referenzdaten erhoben werden müssen.",14,6,"['▁Mechan', 'ographie']",2,1
Asket,"Der Asket führe ständig Krieg gegen seine Sinnlichkeit, die er verketzere.",11,6,"['▁Ask', 'et']",2,1
Ortsgericht,"Dabei waren die Ortsgerichte nicht unabhängig voneinander, sondern jedes einzelne Ortsgericht war zugleich auch überörtliches Reichsgericht mit allen Kompetenzen.",19,7,"['▁Orts', 'gericht']",2,1
Luftbild,Im Jahr 1953 war gemäß Luftbild die Grube bereits vollständig abgesoffen.,11,7,"['▁Luft', 'bild']",2,1
Schuß,"Auch „die badische Artillerie that, wie bekannt, am 25. keinen Schuß, um die 3. bayerische Infanterie-Division bei Helmstadt zu unterstützen.“",20,6,"['▁Sch', 'uß']",2,1
Kolonne,"Dort kam es in der Nacht zu einem Zusammenstoß mit einer japanischen motorisierten Kolonne, die zum Rückzug gezwungen wurde.",19,7,"['▁Kol', 'onne']",2,1
Feldstein,Die einen leichten Bogen beschreibende Slipanlage besteht aus grob behauenem Feldstein.,11,6,"['▁Feld', 'stein']",2,1
Normalität,Erst allmählich konnte das in der Britischen Besatzungszone liegende Hamm nach dem Weltkrieg zur Normalität zurückgelangen.,16,6,"['▁Normal', 'ität']",2,1
Kasache,"Der Kasache musste sich dem Freie-Pyramide-Weltmeister von 2005, Juri Paschtschinski, mit 3:4 geschlagen geben.",14,6,"['▁Kas', 'ache']",2,1
Primelement,Dies folgt aus dem Eisensteinkriterium nur mit dem Primelement .,10,7,"['▁Prime', 'lement']",2,1
Ortung,Im getauchten Zustand konnte über das am Periskop angebrachte ST-Radar mit acht Seemeilen Reichweite ebenfalls eine Ortung feindlicher Schiffe erfolgen.,20,7,"['▁Ort', 'ung']",2,1
Webportal,Nach ersten Veröffentlichungen im Entwicklerforum AVR Freaks wechselte das Projekt im Jahr 2002 zum Webportal SourceForge.,16,6,"['▁Web', 'portal']",2,1
Sportspiel,"Innerhalb der Vielfalt der Erscheinungsformen der Gattung kann sich das einzelne Kampfspiel etwa als ein Brettspiel, ein Sportspiel, als Kriegsspiel oder Geländespiel darstellen.",23,6,"['▁Sport', 'spiel']",2,1
Primas,Ab 1572 war der Erzbischof als Primas von Polen bei Thronvakanz zugleich Interrex des polnisch-litauischen Reiches.,16,6,"['▁Prim', 'as']",2,1
Groll,"Reggianis Motive waren laut Staatsanwaltschaft eine Mischung aus Eifersucht, Geldgier und Groll gegen ihren Ex-Mann.",15,6,"['▁G', 'roll']",2,1
zweit,Außerdem befinden sich hier mit den Highlight Towers das zweit- und das vierthöchste Hochhaus der Stadt.,16,7,"['▁zwe', 'it']",2,1
Gegenwert,"Für jeden Gegner, der die Frage falsch beantwortet, bekommt der Hauptkandidat diesen Gegenwert.",13,7,"['▁Gegen', 'wert']",2,1
Zarten,"Die Kirche entstand im 12. Jahrhundert, als sich das kirchliche Leben von Zarten nach Kirchzarten verlagerte.",16,7,"['▁Z', 'arten']",2,1
Wiki,Nach dem Wiki-Prinzip durfte sich jeder an der Gestaltung und am Inhalt beteiligen.,13,6,"['▁Wik', 'i']",2,1
Aufgang,Der vorhandene Aufgang zum noch genutzten Bahnsteig 1 wurde 2018 barrierefrei ausgebaut.,12,6,"['▁Auf', 'gang']",2,1
Anfahrt,"Die Anfahrt geschah in der Verbindung Reihe, durch die Senkung des Starter-Stromes wurde die Verbindung seriel-parallel eingestellt.",17,6,"['▁An', 'fahrt']",2,1
Hetze,[…] Der Film mobilisiert offen sexuelle Ängste und Aggressionen und instrumentalisiert sie für die antisemitische Hetze.“,16,6,"['▁Het', 'ze']",2,1
Weiterkommen,Bei der 9-Ball-Weltmeisterschaft 2004 verpasste er anschließend in der Gruppenphase nur knapp das Weiterkommen.,14,6,"['▁Weiter', 'kommen']",2,1
Magnat,"Februar: Jan Jerzy Przebendowski, polnischer Magnat, General von Großpolen und Großkronschatzmeister (* 1638) 28.",14,6,"['▁Mag', 'nat']",2,1
Tonfall,"Die Signale können den Inhalt der gesprochenen Worte betreffen oder Tonfall, Gesten und Handlungen sein.",15,7,"['▁Ton', 'fall']",2,1
Kaiserstadt,Jahrhunderts die Einfahrtsstraße aus den nordöstlichen Teilen der Habsburgermonarchie in das Zentrum der Kaiserstadt Wien.,15,6,"['▁Kaiser', 'stadt']",2,1
Abo,"Zurzeit kann in Deutschland, Österreich und der Schweiz zwischen folgenden Abo-Varianten gewählt werden:",13,7,"['▁A', 'bo']",2,1
Frauenverein,"Als 1933 der Frauenverein in die NS-Frauenschaft integriert wurde, wurde die Zeitschrift eingestellt.",13,7,"['▁Frauen', 'verein']",2,1
Chorwerk,Bachkantate Musik 1714 Chorwerk aus dem 18. Jahrhundert,8,6,"['▁Chor', 'werk']",2,1
Hergang,Hergang In einer Kindertagesstätte im niederrheinischen Viersen riefen die Mitarbeiter am 21.,12,7,"['▁Her', 'gang']",2,1
Mittelstadt,"Das Neue Rathaus ist ein denkmalgeschütztes Gebäude in der ostfriesischen Mittelstadt Norden (Landkreis Aurich, Niedersachsen).",15,6,"['▁Mittel', 'stadt']",2,1
Zwischenraum,Die Wärmestrahlung wird durch in den evakuierten Zwischenraum eingebaute entweder aktiv gekühlte oder passive Wärmestrahlungsschilde reduziert.,16,6,"['▁Zwischen', 'raum']",2,1
Klausur,Dort begann sie voll Zuversicht ihr Leben in der Abgeschiedenheit der Klausur.,12,7,"['▁Klaus', 'ur']",2,1
Gestänge,"Wurde der Motor über ein Gestänge bedient, sorgte bei dessen Bruch eine Feder für die volle Öffnung der Drosselklappe.",19,6,"['▁Gest', 'änge']",2,1
Luchs,30-jähriges Luchs-Jubiläum Zum 30-jährigen Jubiläum des Luchses wurde am 16.,10,6,"['▁L', 'uchs']",2,1
Subtyp,Ebenso ist der FIV-Subtyp und die Exposition anderer Pathogene für die Länge der asymptomatischen Phase wichtig.,16,7,"['▁Sub', 'typ']",2,1
Kriegsgericht,Nach seiner Freilassung wurde über den Generalleutnant Fink und alle anderen gefangenen Generäle ein Kriegsgericht gehalten.,16,6,"['▁Kriegs', 'gericht']",2,1
Artengruppe,Eine engere Verwandtschaft wies nur die Artengruppe um Volvox carteri auf.,11,6,"['▁Arten', 'gruppe']",2,1
Staatsform,Die Bauern und die Kirche standen der neuen Staatsform ebenfalls aufgeschlossen gegenüber.,12,7,"['▁Staats', 'form']",2,1
Metrik,Dazu zählt beispielsweise die Metrisierung der entsprechenden Topologie mittels der Prochorow-Metrik oder Straffheitskriterien für die Folge von Wahrscheinlichkeitsmaßen.,18,6,"['▁Met', 'rik']",2,1
Gala,Das Turnier wird im Rahmen der Sindelfinger Hallenfußball-Gala von den Fußballabteilungen des GSV Maichingen und VfL Sindelfingen organisiert.,18,6,"['▁G', 'ala']",2,1
Testversion,"Nutzer, die die Anwendungssoftware herunterladen wollten, mussten zunächst die Testversion herunterladen.",11,6,"['▁Test', 'version']",2,1
Bildseite,6 unten auf der linken Bildseite durch eine breite weiße Linie angedeutet) und die Haare am Hinterrand des 5.,19,6,"['▁Bild', 'seite']",2,1
Oktoberfest,"Sie tragen in der Regel die Bildunterschrift ""Gruß vom Oktoberfest"" oder ""Gruss aus München.",14,7,"['▁Oktober', 'fest']",2,1
Kurzarbeit,im Werk in Münster wurden 2/3 der Beschäftigten (1500 Personen) in Kurzarbeit geschickt.,13,7,"['▁Kurz', 'arbeit']",2,1
Grundbildung,Ausbildung Die berufliche Grundbildung zum Gleisbauer EFZ dauert drei Jahre.,10,6,"['▁Grund', 'bildung']",2,1
Schriftbild,"Die Emotionalität zeigt sich schon im Schriftbild, das bestimmt ist von zahlreichen Gedankenstrichen und Ausrufezeichen, auch mitten im Satz.",19,7,"['▁Schrift', 'bild']",2,1
Küster,Der Sexton (Küster oder auch Totengräber) war eine britische Selbstfahrlafette im Zweiten Weltkrieg.,13,7,"['▁Kü', 'ster']",2,1
Molar,"Die Zahnreihe vom vierten Prämolar bis zum letzten Molar des Oberkiefers ist 6,9 bis 8,8 Millimeter lang.",17,6,"['▁M', 'olar']",2,1
Audit,Das genauso wie bei der ISO für drei Jahre gültige Zertifikat wird jährlich durch ein Audit (ab Stufe Standard) überwacht.,20,7,"['▁Aud', 'it']",2,1
Belang,"Zusätzlich sind Klettertechnik der Pflanzen und artspezifische Eigenschaften wie Gewicht, Triebdurchmesser, Wuchshöhe und -orientierung von Belang.",16,6,"['▁Bel', 'ang']",2,1
Trajekt,Und durch das Rhein-Trajekt in Mainz-Kastel gab es Anschluss nach Frankfurt am Main.,13,6,"['▁Tra', 'jekt']",2,1
Kunststein,"Reinigung, Schutz und Pflege Akemi bietet seit 1984 für Naturstein und Kunststein sowie Reinigungs- und Pflegemittel für Automobile an.",19,7,"['▁Kunst', 'stein']",2,1
Triangel,Kernstück ist daher die Triangel am östlichen Bahnhofportal in der die Strecken zum Vračar-Tunnel sowie zum Dedinje-Tunnel abzweigen.,18,6,"['▁Tri', 'angel']",2,1
Gasometer,Am 10. Februar 1933 explodierte ein Gasometer nahe beim Eisenwerk.,10,6,"['▁Gas', 'ometer']",2,1
Venus,Nicht erhaltene Antike Statue Aphrodite Venus (Bildende Kunst) Skulptur (4. Jahrhundert v. Chr.),13,6,"['▁Ven', 'us']",2,1
Lebensstandard,"Sein Spitzname, der „Rote Prinz“, ist auf seinen auffällig hohen Lebensstandard mit schnellen Autos, schönen Frauen und viel Geld zurückzuführen.",20,7,"['▁Lebens', 'standard']",2,1
Schluck,Pro Schluck können etwa 20 g wässriger Nahrungsbrei oder maximal 40 ml Flüssigkeit (hastiges Trinken) aufgenommen werden.,17,7,"['▁Schl', 'uck']",2,1
Pseudo,"Hier der Pseudo-Code, um ein stark stabiles Matching zu finden.",10,7,"['▁Pse', 'udo']",2,1
Namenstag,"Sein Namenstag am 10. August fällt in die Haupterntezeit, weshalb man die Kirmes auf den Montag nach Bartholomäi, dem 24.",20,7,"['▁Namen', 'stag']",2,1
Referendar,Karriere 1964 und 1965 arbeitete er als Referendar an Gymnasien in Burgsteinfurt und Münster.,14,7,"['▁Refer', 'endar']",2,1
Decoder,Es verfügt über CTCSS-Coder und -Decoder und kann mit einer Messeinheit für den Luftdruck ausgestattet werden.,16,6,"['▁Dec', 'oder']",2,1
Sozialarbeit,Dabei griff sie neuere Entwicklungen in der Sozialarbeit auf:,9,7,"['▁Sozial', 'arbeit']",2,1
Nebenarm,"Die Nahle ist ein 2,7 Kilometer langer Nebenarm der Weißen Elster in Leipzig, Sachsen, und mündet in die Neue Luppe.",20,7,"['▁Neben', 'arm']",2,1
Paise,Ab dem 1. Juni 1964 entfiel das Wort Naye und blieb nur der Name Paise bestehen.,16,6,"['▁Pa', 'ise']",2,1
Kommunion,Sie wurde bei der Kommunion von den Klerikern gesungen und ist überschrieben mit „Ymnum quando comonicarent sacerdotes“ (Hymne wenn die Priester die Kommunion empfangen).,24,7,"['▁Kommun', 'ion']",2,1
Jugendserie,Fontaine spielte in der Kinder- und Jugendserie Schloss Einstein von Folge 742 bis Folge 870 die Rolle der Daphne Leandros.,20,6,"['▁Jugend', 'serie']",2,1
Kollaps,"Dazu kam 2001, nach dem Kollaps der Swissair eine ähnliche Finanzspritze, die das Weiterbestehen einer schweizerischen Fluggesellschaft gewährleisten sollte.",19,7,"['▁Kol', 'laps']",2,1
Ringel,In diesem Zeitraum wurden jährlich durchschnittlich 3552 Ringel Steinkohle gefördert.,10,6,"['▁Ring', 'el']",2,1
Sexismus,Gleichstellungspolitik der Europäischen Union Geschlechterforschung Sexismus Agentur der Europäischen Union Organisation (Vilnius) Gegründet 2006,14,6,"['▁Sex', 'ismus']",2,1
Tender,Ab 25. Februar 1895 war er dann bis September 1897 Kommandant auf dem Tender Ulan.,15,7,"['▁T', 'ender']",2,1
Bibliograph,"Mai 1851 in Berlin) war ein deutscher Buchhändler, Bibliograph und Verleger.",11,6,"['▁Bibli', 'ograph']",2,1
Dienstjahr,Nach einem Dienstjahr in Nieheim (Kreis Höxter) und einigen anderen Positionen zur praktischen Berufsausbildung stand er im Jahr 1834 eigentlich am Anfang einer hervorragenden juristischen Berufslaufbahn.,26,7,"['▁Dienst', 'jahr']",2,1
Abnehmen,"Der Hufschmied übernimmt das Abnehmen der Eisen, falls dies durchführbar ist, die Herstellung einer schwebenden Zehe, das Kürzen bzw.",19,6,"['▁Ab', 'nehmen']",2,1
Ringname,Am 8. August wurde sein Ringname in Ezekiel Jackson geändert.,10,7,"['▁Ring', 'name']",2,1
Konnotation,Das Bedeutungsumfeld bleibt bei „dicker Tierschwanz“ einschließlich einer sexuellen Konnotation.,10,6,"['▁Kon', 'notation']",2,1
Standgericht,Das Standgericht bestand nur aus ehemaligen Shai-Mitgliedern und trat einen Tag vor der offiziellen Auflösung der Shai zusammen.,18,6,"['▁Stand', 'gericht']",2,1
Banat,Nach dem Frieden von Passarowitz (1717) wurde das Banat durch die Wiener Hofkammer aufgebaut und bevölkert.,16,6,"['▁Ban', 'at']",2,1
Retabel,"Die Skulptur aus Holz ist vergoldet, sie steht auf dem Retabel des Marienaltars.",13,6,"['▁Ret', 'abel']",2,1
Reha,Das sind die Weltleitmesse und Weltkongress OTWorld (Orthopädie + Reha-Technik) sowie die Industriedoppelmesse Z/intec der Zuliefer- und Maschinenbaubranche.,18,6,"['▁Re', 'ha']",2,1
Dependance,"Seit 1891 gab es in Höhenhaus die Bergische Löwen-Brauerei, die später eine Dependance der Brauerei Gilden-Kölsch wurde.",17,7,"['▁Dep', 'endance']",2,1
Bestie,Schon als Mitglied der SD-Gruppe von Alençon habe „Bernard“ den Ruf einer „schrecklichen Bestie“ gehabt.,15,7,"['▁Best', 'ie']",2,1
MiB,"Speicher – RAM Der IIGS von 1986 verfügte über 256 KiB RAM, das Modell von 1989 hatte 1,125 MiB.",19,6,"['▁Mi', 'B']",2,1
Halogen,"42.08.04 innerhalb der Unterabteilung „Wasserhaltige Phosphate etc., mit Hydroxyl oder Halogen mit (AB)7(XO4)4Zq × x(H2O)“ zu finden.",17,6,"['▁Hal', 'ogen']",2,1
Denk,"- Eine Denk- und Dankschrift, zugl. Vermächtnis von H. W. Bödeker, 1873 Waldemar R. Röhrbein (Hrsg.): Geschichten um Hann.",19,6,"['▁Den', 'k']",2,1
Normalweg,"Routen über die anderen Grate und durch die Wände existieren, diese werden aber noch wesentlich seltener als der Normalweg begangen.",20,7,"['▁Normal', 'weg']",2,1
Spreng,"Das Fahrzeug trug insgesamt 112 Schuss Munition, zu denen neben Spreng- und Nebelgranaten 18 Panzersprenggranaten gehörten.",16,6,"['▁Spr', 'eng']",2,1
Melone,"Die äußerliche Gemeinsamkeit von Kürbis, Melone und Feige, ist „rund, oval“ und „Samen enthaltend“.",14,6,"['▁Mel', 'one']",2,1
Brutto,Der heutige Jahreslohn eines erfahrenen Facharbeiters in Deutschland liegt bei etwa 40.000 € Brutto.,14,7,"['▁Br', 'utto']",2,1
Novize,Januar 1865 als Novize eingekleidet und erhielt den Ordensnamen 'Suitbert'.,10,7,"['▁Nov', 'ize']",2,1
