word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Comicfigur,Comicfigur Deutscher Comic (Werk) Zeichentrickserie Trickfigur Fernsehsendung der 1980er Jahre,10,7,"['Comic', 'figur']",2,1
Metallurg,"† 24. April 1906 in Brüssel) war ein britisch-belgischer Ingenieur, Metallurg, Unternehmer, Philanthrop und Mäzen.",15,6,"['Metall', 'urg']",2,1
dreien,Acioly einigte sich mit den dreien über die Beteiligung als Co-Autoren.,11,7,"['dre', 'ien']",2,1
Kraftfahrer,1941 wurde Dorsay zur Wehrmacht eingezogen und diente als Kraftfahrer.,10,7,"['Kraft', 'fahrer']",2,1
Müller,"Mahlmitze, auch Mahlmetze, wurde der dem Müller zustehende materielle Lohn für das Mahlen von Getreide genannt.",16,7,"['M', 'üller']",2,1
Kasache,"Der Kasache musste sich dem Freie-Pyramide-Weltmeister von 2005, Juri Paschtschinski, mit 3:4 geschlagen geben.",14,6,"['Kas', 'ache']",2,1
Bestie,Schon als Mitglied der SD-Gruppe von Alençon habe „Bernard“ den Ruf einer „schrecklichen Bestie“ gehabt.,15,7,"['Best', 'ie']",2,1
Kernzone,Der Bahnhof Schwechat ist der letzte Halt (Zonengrenze) in der Kernzone 100 (Wiener Stadtgebiet) des Verkehrsverbunds Ostregion (VOR).,18,6,"['Kern', 'zone']",2,1
umwelt,"Stattdessen möchte sie „industrielle Tierhaltung (…) durch artgerechte, umwelt- und ressourcenschonende Haltungsformen“ ersetzen.",13,6,"['um', 'welt']",2,1
Bankgebäude,Ein Teil wurde abgerissen und im Jahre 1923 ersetzt durch das jetzige Bankgebäude (Ecke Vrijthof / St. Jacobstraat).,18,6,"['Bank', 'gebäude']",2,1
Informel,Nach anfänglicher Prägung durch den Informel wandte sich Endres früh der gegenständlichen und figürlichen Malerei zu.,16,6,"['Inform', 'el']",2,1
Burgtor,Das ungarische Landwirtschaftsmuseum (Magyar Mezőgazdasági Múzeum) nimmt den größten Teil der rechts vom Burgtor gelegenen Gebäudeflügel ein.,17,6,"['Burg', 'tor']",2,1
Goldstatus,"Der französische Rapper Ninho nahm das Lied Money mit ihr auf, das im Juli 2019 Goldstatus erreichte.",17,6,"['Gold', 'status']",2,1
Eigenmittel,Versicherungsunternehmen haben stets über anrechnungsfähige Eigenmittel mindestens in Höhe der Solvabilitätskapitalanforderung zu verfügen.,13,7,"['Eigen', 'mittel']",2,1
Cyclisierung,Herstellung Beim Erwärmen von 15-Brompentadecansäure mit Kaliumcarbonat oder aus 15-Hydroxypentadenansäure und Benzolsulfochlorid entsteht unter Cyclisierung Pentadecan-15-olid.,16,6,"['Cycl', 'isierung']",2,1
Antillen,Der wohl bedeutendste Autor der Niederländischen Antillen ist Frank Martinus Arion (1936–2015) aus Curaçao.,14,6,"['Ant', 'illen']",2,1
Stander,"Literatur Andreas Herzfeld: Die Rimann'sche Sammlung deutscher Autoflaggen und Kfz-Stander, Band 1, Berlin 2013, ISBN 978-3-935131-08-7",16,6,"['St', 'ander']",2,1
Altarm,"Nördlich von Groß Pankow geht dieser in einen Altarm der Elde über, in den nach kurzer Strecke der Moosterbach mündet.",20,6,"['Alt', 'arm']",2,1
Altan,Die zweite Hütte erbaute das südliche Turmportal und den Altan des Südturms.,12,6,"['Al', 'tan']",2,1
Trapper,Ab den 1820er Jahren kamen Trapper und Fellhändler in die Gegend.,11,6,"['T', 'rapper']",2,1
Insasse,"Außerdem gäbe es keinen Hinweis darauf, dass Carcaterra jemals Insasse eines Gefängnisses oder einer Besserungsanstalt gewesen sei.",17,7,"['Ins', 'asse']",2,1
Legalität,Sie bewegte sich am Rande der Legalität und hatte zwei Sitze in den Ortsparlamenten von Langenthal und Günsberg.,18,7,"['Legal', 'ität']",2,1
Hauptarm,"In Mündungsnähe ist der Hauptarm des Flusses knapp 200 Meter breit und 3,5 Meter tief;",15,7,"['Haupt', 'arm']",2,1
Musikmarkt,In den USA ist das „Heartland Spiritual Gathering“ ein eigenes neuheidnisches Musikfestival für den neopaganen Musikmarkt.,16,7,"['Musik', 'markt']",2,1
Azoren,Bristols mannigfaltiges Kulturerbe ist durch starken portugiesisch-amerikanischen (Azoren) und italienisch-amerikanischen Einfluss geprägt.,12,6,"['Az', 'oren']",2,1
Lockout,Die NHL-Saison 2004/05 fiel wegen des Lockout aus und Steve Shields nutzte die Zeit um eine Pause einzulegen.,18,7,"['Lock', 'out']",2,1
Resektion,In der Regel wird eine vollständige operative Resektion (Entfernung) des befallenen Darmabschnittes und die Entfernung des zugehörigen Lymphabflussgebietes angestrebt.,19,6,"['Res', 'ektion']",2,1
Agronom,Von 1922 bis 1925 absolvierte er das Studium an der Universität Breslau und wurde Agronom.,15,6,"['Agr', 'onom']",2,1
Russische,"Teile seines Werks sind mittlerweile ins Englische, Französische, Polnische, Schwedische, Russische, Finnische und Deutsche übersetzt worden.",16,6,"['Russ', 'ische']",2,1
Primar,"April 1962 zuständig für Primar-, Vorschul- und Sekundarbildung, Berufsbildung, sozialpädagogische Erziehung und Ausbildung der berufsschulpflichtigen Jugend.",16,6,"['Prim', 'ar']",2,1
Kunstmesse,Kunstsalon Franke-Schenk Nach einer gemeinsamen Kunstmesse- und Ausstellungstätigkeit fusionierten die beiden Kunsthandlungen in München zum Kunstsalon Franke-Schenk.,17,6,"['Kunst', 'messe']",2,1
Backofen,Bakov nad Jizerou (deutsch Backofen an der Iser) ist eine Stadt im okres Mladá Boleslav in Tschechien.,17,7,"['Back', 'ofen']",2,1
Weltpolitik,"Ich sehe eher die konsequente Verfolgung seines Ziels, wieder ein Faktor in der Weltpolitik zu werden.“",16,6,"['Welt', 'politik']",2,1
Leerlauf,"Dabei wird durch den Regler die Dieseleinspritzpumpe auf volle Förderung eingestellt, die sofort nach dem Zünden auf Leerlauf zurückgeregelt wird.",20,6,"['Leer', 'lauf']",2,1
Abflug,"Beim Abflug müssen Flugzeuge zuerst eine enge Schleife im Talkessel fliegen, ehe sie diesen verlassen können.",16,7,"['Ab', 'flug']",2,1
Behebung,Geschichte Ende der 1870er Jahre beschloss die württembergische Regierung zur Behebung des Lehrermangels im Land die Einrichtung eines staatlichen Lehrerseminars.,20,6,"['Be', 'hebung']",2,1
Ortung,Im getauchten Zustand konnte über das am Periskop angebrachte ST-Radar mit acht Seemeilen Reichweite ebenfalls eine Ortung feindlicher Schiffe erfolgen.,20,7,"['Ort', 'ung']",2,1
Hotline,"Über die Hotline der Investitionsbank werden Privatpersonen, Unternehmer und öffentliche Kunden über Förderprogramme, Darlehen und Bürgschaften informiert.",17,7,"['Hot', 'line']",2,1
Küster,Der Sexton (Küster oder auch Totengräber) war eine britische Selbstfahrlafette im Zweiten Weltkrieg.,13,7,"['Kü', 'ster']",2,1
Köhler,"Frau Trude tut alles als Köhler, Jäger und Metzger ab.",10,6,"['Kö', 'hler']",2,1
Inwohner,Im Herdstättenbuch von 1762 wird für Wölsenberg verzeichnet eine Herdstätte mit einem Inwohner.,13,7,"['In', 'wohner']",2,1
Methylpyridin,Übersichtsreaktion Diese Reaktion erlaubt es ausgehend von 2-Methylpyridin natürliches Coniin zu synthetisieren:,12,6,"['Methyl', 'pyridin']",2,1
Remise,"Die ehemalige Remise mit Kutscherwohnung, wohl ein Zillerbau, hat einen dreigeschossigen Seitenrisalit und ist verputzt.",15,7,"['Rem', 'ise']",2,1
Brutto,Der heutige Jahreslohn eines erfahrenen Facharbeiters in Deutschland liegt bei etwa 40.000 € Brutto.,14,7,"['Br', 'utto']",2,1
Arkade,Oberhalb der drei zweiflügligen Eingangstüren erstreckt sich eine stilisierte Arkade mit granitenen Säulen.,13,7,"['Ark', 'ade']",2,1
Sulfat,Nach Hydrolyse der Kohlenstoff-Schwefel-Bindung wird anschließend Pyruvat frei; das Thiosulfat (S2O32−) wird zum Sulfat oxidiert.,15,6,"['Sulf', 'at']",2,1
Posse,"Die dappige Verwandtschaft (Posse in einem Akt, verlegt Mittenwald 1969) Suche eine Frau für Vati! (Heiteres Volksstück, verlegt München ca. 1985)",21,7,"['Pos', 'se']",2,1
Kaliindustrie,Johannes Westphal: Geschichte des Königlichen Salzwerkes zu Staßfurt unter Berücksichtigung der allgemeinen Entwicklung der Kaliindustrie.,15,6,"['Kali', 'industrie']",2,1
Agave,"Akzentpflanzen wie Agave americana, Kerzen-Palmlilie oder Baumheide wurden an Stelle der herkömmlichen Statuen oder Gartenlauben verwendet.",16,7,"['Ag', 'ave']",2,1
Webserie,Dessen Betriebskosten wurden bis 31. Juli 2020 durch Erlöse der für den NDR produzierten gleichnamigen Webserie von funk mitfinanziert.,19,7,"['Web', 'serie']",2,1
Checkliste,Weblinks Checkliste „Qualität beruflicher Weiterbildung“ in: Bundesinstitut für Berufsbildung Weiterbildung finanzieren.,11,7,"['Check', 'liste']",2,1
Kunsthandel,"Um ihn vor dem Ruin zu retten, eröffnen Hendrickje und Titus einen Kunsthandel mit Rembrandt als Angestellten.",17,7,"['Kunst', 'handel']",2,1
Hyperbel,"Für ist er Teil einer Hyperbel, da Gleichung (5) genau dann einer Michaelis-Menten-Gleichung äquivalent ist (s. o.).",17,6,"['Hyper', 'bel']",2,1
Neuron,"Zu jedem Neuron der verdeckten Schicht existiert dazu eine Zelle, welche die vergangene Ausgabe des Neurons speichert.",17,6,"['Ne', 'uron']",2,1
Reliabilität,"zusätzlich gebe es Mängel in der Reliabilität, die verwendeten Kriterien und Konstrukte sind nicht durch wissenschaftliche Studien validiert.",18,7,"['Reli', 'abilität']",2,1
Rastermodell,In einem Rastermodell wird der Interessensbereich in Teilflächen mit homogener Semantik aufgeteilt.,12,6,"['Raster', 'modell']",2,1
Parkfläche,Die heutige Parkfläche war bis in die 1960er-Jahre Bestandteil des namensgebenden Sandtorhafens.,12,6,"['Park', 'fläche']",2,1
Einzelner,"Beim kollaborativen Filtern () werden Verhaltensmuster von Benutzergruppen ausgewertet, um auf die Interessen Einzelner zu schließen.",16,6,"['Einzel', 'ner']",2,1
Chefdesigner,"Im März 2010 wurde Sacha Walckhoff, ein französisch-schweizerischer Lacroix-Mitarbeiter seit 1992, zum Chefdesigner ernannt.",14,6,"['Chef', 'designer']",2,1
Chloroform,Die einzelsträngige DNA kann mittels Phenol-Chloroform-Extraktion und Ethanolfällung aus dem Präzipitat gereinigt werden.,13,6,"['Chloro', 'form']",2,1
Kissen,"Dieses mein Kitz Der einsame Junge Geht auf Reise Gras ist sein Kissen Gedichtanthologie Manyoushu Bd. 9, Nr. 1790",19,7,"['K', 'issen']",2,1
Projektil,"Ein auf Johanna angesetzter Auftragsmörder feuert dort einen Schuss ab, von dessen Projektil Mona getroffen wird.",16,7,"['Projekt', 'il']",2,1
Funkhaus,Nach der Wiedervereinigung am 3. Oktober 1990 wurde das Programm vom Funkhaus Berlin in Trägerschaft der Einrichtung nach Art.,19,7,"['Funk', 'haus']",2,1
Cellulose,Herstellung Die Herstellung beginnt wie bei Carboxymethylcellulose beschrieben mit der Umwandlung gemahlener Cellulose.,13,6,"['Cell', 'ulose']",2,1
Hotelgruppe,"Die NH Hotel Group, S. A. (ehemals NH Hoteles, S. A.) ist die drittgrößte Business-Hotelgruppe in Europa.",17,6,"['Hotel', 'gruppe']",2,1
Höfling,"David Cecil (* um 1460; † 1540) war ein englischer Politiker, Adliger und Höfling walisischer Herkunft.",16,7,"['Hö', 'fling']",2,1
Rechen,"Nachdem es das Öl aufgesaugt hat, wird es mit Hilfe von Sieben bzw. speziellen Rechen wieder eingesammelt.",17,7,"['Rec', 'hen']",2,1
Kunstprofessor,"Ralph Fleck (* 1951), Maler und Kunstprofessor, arbeitet in Kirchzarten.",10,6,"['Kunst', 'professor']",2,1
Hauptautor,"Die Autoren sind unbekannt, als wahrscheinlich gilt, dass der Humanist Willibald Pirckheimer Hauptautor dieser Gemeinschaftsarbeit gewesen ist.",17,7,"['Haupt', 'autor']",2,1
Hanf,Hearst war Waldbesitzer und Papiermühlen-Magnat und der Hanf wurde durch neue Erntemaschinen eine übermächtige Konkurrenz dazu.,16,6,"['Han', 'f']",2,1
Independentfilm,Im preisgekrönten Independentfilm Secretary – Womit kann ich dienen? (2002) spielte sie neben James Spader und Maggie Gyllenhaal.,18,6,"['Independent', 'film']",2,1
Trajekt,Und durch das Rhein-Trajekt in Mainz-Kastel gab es Anschluss nach Frankfurt am Main.,13,6,"['Tra', 'jekt']",2,1
Detektor,"Stattdessen verursacht die Energiequantelung merkliches Schrotrauschen im Detektor, entsprechend einer spektralen Leistungsdichte .",13,6,"['Det', 'ektor']",2,1
Dechant,"Die Benediktion der Kirche nahm am 23. September 1951 Peter Hoberg (1902–1984), Dechant des Dekanats Magdeburg, vor.",17,7,"['De', 'chant']",2,1
Anheben,die vorgeschlagenen Rentenreformen würden das Rentenalter von 57 auf 59 Jahre anheben.,12,6,"['An', 'heben']",2,1
Spielbericht,Weblinks Das Spiel auf fussballdaten.de Spielbericht auf spiegel.de Zusammenfassung der Reaktionen auf spiegel.de,13,7,"['Spiel', 'bericht']",2,1
Arcade,"Kung-Fu Master (jap. スパルタンX, Spartan X) ist ein Arcade-Spiel, das 1984 von der japanischen Irem Corporation entwickelt wurde.",18,7,"['Arc', 'ade']",2,1
Subtyp,Ebenso ist der FIV-Subtyp und die Exposition anderer Pathogene für die Länge der asymptomatischen Phase wichtig.,16,7,"['Sub', 'typ']",2,1
Entladen,Im Dezember 2001 hatte sich ein Abfertiger am Flughafen Juvai Semaring beim Entladen einer Maschine ebenfalls tödliche Verletzungen zugezogen.,19,7,"['Ent', 'laden']",2,1
Toponym,Whitwell ist ein englisches Toponym und bedeutet weiße Quelle.,9,6,"['Top', 'onym']",2,1
Retabel,"Die Skulptur aus Holz ist vergoldet, sie steht auf dem Retabel des Marienaltars.",13,6,"['Ret', 'abel']",2,1
Anbringen,Sigg (S. 11) bezeichnete diese Hinrichtungen als Justizmorde und forderte ihre Rehabilitation sowie das Anbringen einer Gedenktafel bei der Wasserkirche.,20,6,"['An', 'bringen']",2,1
Bodyguard,Seither untersagt ihm die Polizei öffentliche Treffen ohne vorherige Anmeldung und ohne einen Bodyguard durchzuführen.,15,7,"['Body', 'guard']",2,1
Kochkunst,Rasch verbreitete sich der exzellente Ruf seiner Kochkunst über den Alt-68-Freundeskreis und über den Stadtteil hinaus.,16,6,"['Koch', 'kunst']",2,1
Promotor,"Mladen Steko (* 1976), Kickbox-Weltmeister, Trainer und Promotor Pavlica Steko (* 1974), Kickbox-Weltmeister, Trainer und Promotor",16,6,"['Prom', 'otor']",2,1
Unterrichtung,in einer Unterrichtung für Novizen des Kartäuserordens (15. Jahrhundert) wird die vorbildhafte Lebensweise der spätantiken Wüstenväter so zusammengefasst:,18,6,"['Unter', 'richtung']",2,1
Facette,"Ein abstrakter oder auch kombinatorischer Simplizialkomplex ist eine Menge von Simplizes mit der Eigenschaft, dass jede Facette eines Simplexes wieder zu gehört, also .",24,7,"['Fac', 'ette']",2,1
Denomination,"Weinbau Seit 1998 gibt es eine Denomination für Qualitätsweine mit der Bezeichnung „Sciacca DOC“, die zuletzt 2014 aktualisiert wurde.",19,6,"['Den', 'omination']",2,1
Amputation,"Louis Jacques Coëhorn, Brigadegeneral, gestorben nach einer Amputation nach der Völkerschlacht bei Leipzig (* 16.",15,6,"['Am', 'putation']",2,1
Innenrand,Die äußere Querlinie ist schwarzbraun und verläuft zunächst W-förmig gezackt und anschließend leicht gebogen bis zum Innenrand.,17,6,"['Innen', 'rand']",2,1
Variometer,"dann zeigt das Variometer laut grüner Kurve ein Sinken von 4,7 m/s an.",13,6,"['Vari', 'ometer']",2,1
Internetangebot,Im Jahr 2008 hat die Akademie das Internetangebot 24 –,10,7,"['Internet', 'angebot']",2,1
Testversion,"Nutzer, die die Anwendungssoftware herunterladen wollten, mussten zunächst die Testversion herunterladen.",11,6,"['Test', 'version']",2,1
Expansionsteam,Die Evansville IceMen aus der Central Hockey League wurden als Expansionsteam in die Liga aufgenommen.,15,6,"['Expansion', 'steam']",2,1
Couch,"Tatsächlich gelingt der Plan, und Madge wird am nächsten Morgen von der Zugehfrau leblos auf der Couch liegend gefunden.",19,7,"['C', 'ouch']",2,1
Collegium,Geschichte Das Collegium Bernardi wurde am 18. Oktober 1854 von Zisterziensern der Abtei Wettingen-Mehrerau als Lateinschule gegründet.,17,6,"['Colleg', 'ium']",2,1
Gebäck,"Die Ensaïmada de Mallorca ist ein Gebäck, das aus einem gezuckerten, fermentierten und im Ofen gebackenen Teig besteht.",18,7,"['Geb', 'äck']",2,1
Romanistin,Der Rückgang des Okzitanischen im 20. Jahrhundert in Laucaune ist das Thema der 1985 publizierten Dissertation der Romanistin Trudel Meisenburg.,20,7,"['Roman', 'istin']",2,1
Einzelperson,"Dass der Seiðr von einer Einzelperson ohne Hilfe ausgeführt wird, ist nur an wenigen Stellen überliefert.",16,6,"['Einzel', 'person']",2,1
Bedauern,"Red House wurde zu Hendrix’ Bedauern weggelassen, weil laut amerikanischer Plattenfirma Amerika kein Interesse am Blues habe.",17,7,"['Bed', 'auern']",2,1
Knappe,Außerdem trat sie als Grimgerde in Die Walküre sowie als Blumenmädchen und 1. Knappe in Parsifal auf.,17,7,"['Kn', 'appe']",2,1
Personalmanagement,"Baden-Baden 2010, ISBN 978-3-8329-5557-1. mit C. Thielmann-Holzmayer (Hrsg.): Zeitgemäßes Personalmanagement.",10,7,"['Personal', 'management']",2,1
Stadel,"Herkunft und Bedeutung Stadlmann ist ein Wohnstättenname für Personen, die an einem Stadel wohnen.",14,6,"['St', 'adel']",2,1
Filmcrew,Die Filmcrew lebte während der Dreharbeiten am Filmset im Kutschenhaus.,10,6,"['Film', 'crew']",2,1
Xylem,Rotoxylon Rotoxylon dawsonii aus dem späten Devon besitzt ein variables Xylem.,11,6,"['X', 'ylem']",2,1
Mineralquelle,"Boone brach mit 30 Männern auf, um im zentralen Kentucky bei einer Mineralquelle neues Salz zu holen.",17,7,"['Mineral', 'quelle']",2,1
Denk,"- Eine Denk- und Dankschrift, zugl. Vermächtnis von H. W. Bödeker, 1873 Waldemar R. Röhrbein (Hrsg.): Geschichten um Hann.",19,6,"['Den', 'k']",2,1
Stromstärke,"Ein Zangenstrommesser kann die Stromstärke eines Leiters nur dann messen, wenn dieser einzeln umfasst werden kann.",16,7,"['Strom', 'stärke']",2,1
Codename,"Die Kamow Ka-27 (, NATO-Codename „Helix“) ist ein Militärhubschrauber des russischen Herstellers Kamow.",13,7,"['Cod', 'ename']",2,1
Aceton,Außerdem wurde Barium-Silber-Pyruvat als Dihydrat durch Ausfällung aus wässrigem Aceton erhalten.,11,6,"['Ac', 'eton']",2,1
Rosarium,"Der Schweizergarten beherbergt große Teiche, einen Alpenpflanzengarten, ein Rosarium sowie zahlreiche exotische Bäume.",13,6,"['Ros', 'arium']",2,1
Pogrom,Vor ihrem endgültigen Abrücken beim „Großen Rückzug“ im Sommer 1915 verübten russische Soldaten ein Pogrom an der chassidischen Gemeinde.,19,7,"['Pog', 'rom']",2,1
Supernova,D. h. sie entstanden bei der Explosion einer nahen Supernova kurz vor der Geburt der Sonne.,16,6,"['Super', 'nova']",2,1
Traditionalismus,"Der süddeutsche Kirchenbau, romantisch-retrospektiver Traditionalismus im Sakralbau der zwanziger und dreißiger Jahre.",12,6,"['Traditional', 'ismus']",2,1
Haupttor,"Da das Haupttor der Airbase direkt am Ortseingang von Lautzenhausen war, entstand hier eine Schnittstelle zwischen Militär- und Zivilbereich.",19,7,"['Haupt', 'tor']",2,1
Airportcenter,Zum Zeitpunkt der Eröffnung 1993 war das Airportcenter in diesem Bereich der Stadt das einzige große Einkaufszentrum.,17,7,"['Airport', 'center']",2,1
Basketballverein,Der Basketballverein BK Nischni Nowgorod aus der VTB United League nutzt die Halle seit 2010.,15,6,"['Basketball', 'verein']",2,1
Fixierung,"ab 1454 die schriftliche Fixierung des Gewohnheitsrechts voran, bis Ende des 16.",12,7,"['Fix', 'ierung']",2,1
Zeitrahmen,Die Verhandlungen zogen sich weit über den geplanten Zeitrahmen hinaus:,10,6,"['Zeit', 'rahmen']",2,1
